transaction_id,product_id,product_name,date,day_part,day_type,quantity,unit_price,cost 
2115,7,Muffin,2017-01-28,Morning,Weekend,1,2.00,2.00
2116,3,Cake,2017-01-28,Morning,Weekend,1,5.00,5.00
2117,2,Brownie,2017-01-28,Morning,Weekend,2,3.50,7.00
2118,2,Brownie,2017-01-28,Morning,Weekend,2,3.50,7.00
2119,2,Brownie,2017-01-28,Morning,Weekend,1,3.50,3.50
2120,3,Cake,2017-01-28,Morning,Weekend,1,5.00,5.00
2121,2,Brownie,2017-01-28,Morning,Weekend,1,3.50,3.50
2122,3,Cake,2017-01-28,Morning,Weekend,1,5.00,5.00
2123,7,Muffin,2017-01-28,Morning,Weekend,1,2.00,2.00
2124,3,Cake,2017-01-28,Morning,Weekend,2,5.00,10.00
2125,2,Brownie,2017-01-28,Afternoon,Weekend,1,3.50,3.50
2126,3,Cake,2017-01-28,Afternoon,Weekend,1,5.00,5.00
2127,3,Cake,2017-01-28,Afternoon,Weekend,1,5.00,5.00
2128,3,Cake,2017-01-28,Afternoon,Weekend,1,5.00,5.00
2129,2,Brownie,2017-01-28,Afternoon,Weekend,2,3.50,7.00
2130,2,Brownie,2017-01-28,Afternoon,Weekend,1,3.50,3.50
2131,7,Muffin,2017-01-28,Afternoon,Weekend,1,2.00,2.00
2132,3,Cake,2017-01-28,Afternoon,Weekend,1,5.00,5.00
2133,4,Cookies,2017-01-28,Afternoon,Weekend,1,1.50,1.50
2134,8,Pastry,2017-01-29,Morning,Weekend,2,3.50,7.00
2135,2,Brownie,2017-01-29,Morning,Weekend,1,3.50,3.50
2136,4,Cookies,2017-01-29,Morning,Weekend,1,1.50,1.50
2137,8,Pastry,2017-01-29,Morning,Weekend,1,3.50,3.50
2138,4,Cookies,2017-01-29,Morning,Weekend,1,1.50,1.50
2139,8,Pastry,2017-01-29,Morning,Weekend,2,3.50,7.00
2140,8,Pastry,2017-01-29,Morning,Weekend,3,3.50,10.50
2141,7,Muffin,2017-01-29,Morning,Weekend,9,2.00,18.00
2142,4,Cookies,2017-01-29,Morning,Weekend,1,1.50,1.50
2143,2,Brownie,2017-01-29,Morning,Weekend,1,3.50,3.50
2144,4,Cookies,2017-01-29,Morning,Weekend,1,1.50,1.50
2145,3,Cake,2017-01-29,Morning,Weekend,1,5.00,5.00
2146,8,Pastry,2017-01-29,Afternoon,Weekend,1,3.50,3.50
2147,8,Pastry,2017-01-29,Afternoon,Weekend,1,3.50,3.50
2148,2,Brownie,2017-01-29,Afternoon,Weekend,1,3.50,3.50
2149,8,Pastry,2017-01-29,Afternoon,Weekend,1,3.50,3.50
2150,3,Cake,2017-01-29,Afternoon,Weekend,1,5.00,5.00
2151,8,Pastry,2017-01-29,Afternoon,Weekend,6,3.50,21.00
2152,1,Alfajores,2017-01-29,Afternoon,Weekend,1,2.00,2.00
2153,9,Truffles,2017-01-29,Afternoon,Weekend,1,2.50,2.50
2154,8,Pastry,2017-01-29,Afternoon,Weekend,1,3.50,3.50
2155,5,Fudge,2017-01-29,Afternoon,Weekend,1,2.00,2.00
2156,3,Cake,2017-01-29,Afternoon,Weekend,1,5.00,5.00
2157,8,Pastry,2017-01-29,Afternoon,Weekend,1,3.50,3.50
2158,4,Cookies,2017-01-29,Afternoon,Weekend,1,1.50,1.50
2159,4,Cookies,2017-01-29,Afternoon,Weekend,4,1.50,6.00
2160,3,Cake,2017-01-29,Afternoon,Weekend,1,5.00,5.00
2161,4,Cookies,2017-01-29,Afternoon,Weekend,3,1.50,4.50
2162,3,Cake,2017-01-29,Afternoon,Weekend,1,5.00,5.00
2163,3,Cake,2017-01-29,Afternoon,Weekend,1,5.00,5.00
2164,8,Pastry,2017-01-30,Morning,Weekday,2,3.50,7.00
2165,8,Pastry,2017-01-30,Morning,Weekday,2,3.50,7.00
2166,8,Pastry,2017-01-30,Morning,Weekday,1,3.50,3.50
2167,8,Pastry,2017-01-30,Morning,Weekday,1,3.50,3.50
2168,4,Cookies,2017-01-30,Morning,Weekday,1,1.50,1.50
2169,8,Pastry,2017-01-30,Afternoon,Weekday,1,3.50,3.50
2170,4,Cookies,2017-01-30,Afternoon,Weekday,1,1.50,1.50
2171,8,Pastry,2017-01-30,Afternoon,Weekday,1,3.50,3.50
2172,5,Fudge,2017-01-30,Afternoon,Weekday,1,2.00,2.00
2173,3,Cake,2017-01-30,Afternoon,Weekday,1,5.00,5.00
2174,8,Pastry,2017-01-30,Afternoon,Weekday,1,3.50,3.50
2175,3,Cake,2017-01-30,Afternoon,Weekday,1,5.00,5.00
2176,3,Cake,2017-01-30,Afternoon,Weekday,1,5.00,5.00
2177,4,Cookies,2017-01-30,Afternoon,Weekday,2,1.50,3.00
2178,2,Brownie,2017-01-31,Morning,Weekday,1,3.50,3.50
2179,8,Pastry,2017-01-31,Morning,Weekday,1,3.50,3.50
2180,3,Cake,2017-01-31,Morning,Weekday,1,5.00,5.00
2181,2,Brownie,2017-01-31,Morning,Weekday,1,3.50,3.50
2182,8,Pastry,2017-01-31,Morning,Weekday,2,3.50,7.00
2183,3,Cake,2017-01-31,Morning,Weekday,1,5.00,5.00
2184,8,Pastry,2017-01-31,Morning,Weekday,1,3.50,3.50
2185,8,Pastry,2017-01-31,Morning,Weekday,2,3.50,7.00
2186,4,Cookies,2017-01-31,Morning,Weekday,1,1.50,1.50
2187,3,Cake,2017-01-31,Morning,Weekday,3,5.00,15.00
2188,4,Cookies,2017-01-31,Afternoon,Weekday,1,1.50,1.50
2189,4,Cookies,2017-01-31,Afternoon,Weekday,1,1.50,1.50
2190,3,Cake,2017-01-31,Afternoon,Weekday,1,5.00,5.00
2191,3,Cake,2017-01-31,Afternoon,Weekday,1,5.00,5.00
2192,3,Cake,2017-01-31,Afternoon,Weekday,3,5.00,15.00
2193,2,Brownie,2017-01-31,Afternoon,Weekday,1,3.50,3.50
2194,4,Cookies,2017-01-31,Afternoon,Weekday,1,1.50,1.50
2195,3,Cake,2017-01-31,Afternoon,Weekday,3,5.00,15.00
2196,3,Cake,2017-01-31,Afternoon,Weekday,2,5.00,10.00
2197,4,Cookies,2017-01-31,Afternoon,Weekday,2,1.50,3.00
2198,3,Cake,2017-01-31,Afternoon,Weekday,2,5.00,10.00
2199,8,Pastry,2017-01-31,Afternoon,Weekday,1,3.50,3.50
2200,3,Cake,2017-01-31,Afternoon,Weekday,1,5.00,5.00
2201,2,Brownie,2017-01-31,Evening,Weekday,1,3.50,3.50
2202,3,Cake,2017-01-31,Evening,Weekday,2,5.00,10.00
2203,4,Cookies,2017-01-31,Evening,Weekday,1,1.50,1.50
2204,8,Pastry,2017-01-02,Morning,Weekday,1,3.50,3.50
2205,3,Cake,2017-01-02,Morning,Weekday,1,5.00,5.00
2206,3,Cake,2017-01-02,Morning,Weekday,1,5.00,5.00
2207,3,Cake,2017-01-02,Morning,Weekday,3,5.00,15.00
2208,1,Alfajores,2017-01-02,Morning,Weekday,1,2.00,2.00
2209,8,Pastry,2017-01-02,Afternoon,Weekday,3,3.50,10.50
2210,8,Pastry,2017-01-02,Afternoon,Weekday,1,3.50,3.50
2211,8,Pastry,2017-01-02,Afternoon,Weekday,1,3.50,3.50
2212,3,Cake,2017-01-02,Afternoon,Weekday,1,5.00,5.00
2213,3,Cake,2017-01-02,Afternoon,Weekday,1,5.00,5.00
2214,8,Pastry,2017-01-02,Afternoon,Weekday,2,3.50,7.00
2215,4,Cookies,2017-01-02,Afternoon,Weekday,1,1.50,1.50
2216,3,Cake,2017-01-02,Afternoon,Weekday,1,5.00,5.00
2217,3,Cake,2017-01-02,Afternoon,Weekday,1,5.00,5.00
2218,1,Alfajores,2017-01-02,Afternoon,Weekday,1,2.00,2.00
2219,3,Cake,2017-01-02,Afternoon,Weekday,5,5.00,25.00
2220,4,Cookies,2017-01-02,Afternoon,Weekday,1,1.50,1.50
2221,4,Cookies,2017-01-02,Afternoon,Weekday,1,1.50,1.50
2222,3,Cake,2017-01-02,Afternoon,Weekday,1,5.00,5.00
2223,4,Cookies,2017-01-02,Afternoon,Weekday,1,1.50,1.50
2224,2,Brownie,2017-01-02,Afternoon,Weekday,1,3.50,3.50
2225,1,Alfajores,2017-01-02,Afternoon,Weekday,1,2.00,2.00
2226,9,Truffles,2017-01-02,Evening,Weekday,2,2.50,5.00
2227,4,Cookies,2017-01-02,Evening,Weekday,4,1.50,6.00
2228,4,Cookies,2017-02-02,Morning,Weekday,1,1.50,1.50
2229,4,Cookies,2017-02-02,Morning,Weekday,2,1.50,3.00
2230,1,Alfajores,2017-02-02,Morning,Weekday,2,2.00,4.00
2231,8,Pastry,2017-02-02,Morning,Weekday,1,3.50,3.50
2232,2,Brownie,2017-02-02,Morning,Weekday,2,3.50,7.00
2233,3,Cake,2017-02-02,Morning,Weekday,2,5.00,10.00
2234,3,Cake,2017-02-02,Morning,Weekday,1,5.00,5.00
2235,3,Cake,2017-02-02,Morning,Weekday,1,5.00,5.00
2236,4,Cookies,2017-02-02,Morning,Weekday,1,1.50,1.50
2237,3,Cake,2017-02-02,Afternoon,Weekday,2,5.00,10.00
2238,1,Alfajores,2017-02-02,Afternoon,Weekday,2,2.00,4.00
2239,3,Cake,2017-02-02,Afternoon,Weekday,1,5.00,5.00
2240,3,Cake,2017-02-02,Afternoon,Weekday,1,5.00,5.00
2241,8,Pastry,2017-02-02,Afternoon,Weekday,1,3.50,3.50
2242,3,Cake,2017-02-02,Afternoon,Weekday,1,5.00,5.00
2243,3,Cake,2017-02-02,Afternoon,Weekday,2,5.00,10.00
2244,3,Cake,2017-02-02,Afternoon,Weekday,1,5.00,5.00
2245,5,Fudge,2017-02-02,Afternoon,Weekday,1,2.00,2.00
2246,1,Alfajores,2017-02-02,Afternoon,Weekday,1,2.00,2.00
2247,8,Pastry,2017-02-02,Afternoon,Weekday,1,3.50,3.50
2248,1,Alfajores,2017-02-02,Afternoon,Weekday,1,2.00,2.00
2249,4,Cookies,2017-02-02,Afternoon,Weekday,1,1.50,1.50
2250,3,Cake,2017-02-02,Afternoon,Weekday,2,5.00,10.00
2251,1,Alfajores,2017-02-02,Afternoon,Weekday,1,2.00,2.00
2252,4,Cookies,2017-02-02,Afternoon,Weekday,1,1.50,1.50
2253,3,Cake,2017-02-02,Evening,Weekday,4,5.00,20.00
2254,3,Cake,2017-03-02,Morning,Weekday,4,5.00,20.00
2255,4,Cookies,2017-03-02,Morning,Weekday,1,1.50,1.50
2256,8,Pastry,2017-03-02,Morning,Weekday,3,3.50,10.50
2257,8,Pastry,2017-03-02,Morning,Weekday,1,3.50,3.50
2258,1,Alfajores,2017-03-02,Morning,Weekday,1,2.00,2.00
2259,4,Cookies,2017-03-02,Morning,Weekday,3,1.50,4.50
2260,8,Pastry,2017-03-02,Morning,Weekday,1,3.50,3.50
2261,1,Alfajores,2017-03-02,Morning,Weekday,2,2.00,4.00
2262,1,Alfajores,2017-03-02,Morning,Weekday,1,2.00,2.00
2263,9,Truffles,2017-03-02,Morning,Weekday,2,2.50,5.00
2264,8,Pastry,2017-03-02,Morning,Weekday,1,3.50,3.50
2265,9,Truffles,2017-03-02,Afternoon,Weekday,2,2.50,5.00
2266,9,Truffles,2017-03-02,Afternoon,Weekday,2,2.50,5.00
2267,3,Cake,2017-03-02,Afternoon,Weekday,1,5.00,5.00
2268,3,Cake,2017-03-02,Afternoon,Weekday,3,5.00,15.00
2269,3,Cake,2017-03-02,Afternoon,Weekday,1,5.00,5.00
2270,4,Cookies,2017-03-02,Afternoon,Weekday,1,1.50,1.50
2271,9,Truffles,2017-03-02,Afternoon,Weekday,2,2.50,5.00
2272,4,Cookies,2017-03-02,Afternoon,Weekday,2,1.50,3.00
2273,3,Cake,2017-03-02,Afternoon,Weekday,1,5.00,5.00
2274,1,Alfajores,2017-03-02,Afternoon,Weekday,1,2.00,2.00
2275,3,Cake,2017-04-02,Morning,Weekend,1,5.00,5.00
2276,8,Pastry,2017-04-02,Morning,Weekend,1,3.50,3.50
2277,8,Pastry,2017-04-02,Morning,Weekend,1,3.50,3.50
2278,8,Pastry,2017-04-02,Morning,Weekend,1,3.50,3.50
2279,4,Cookies,2017-04-02,Morning,Weekend,1,1.50,1.50
2280,3,Cake,2017-04-02,Morning,Weekend,1,5.00,5.00
2281,8,Pastry,2017-04-02,Morning,Weekend,2,3.50,7.00
2282,9,Truffles,2017-04-02,Morning,Weekend,1,2.50,2.50
2283,3,Cake,2017-04-02,Morning,Weekend,2,5.00,10.00
2284,2,Brownie,2017-04-02,Morning,Weekend,1,3.50,3.50
2285,8,Pastry,2017-04-02,Morning,Weekend,1,3.50,3.50
2286,9,Truffles,2017-04-02,Morning,Weekend,1,2.50,2.50
2287,8,Pastry,2017-04-02,Morning,Weekend,1,3.50,3.50
2288,3,Cake,2017-04-02,Morning,Weekend,1,5.00,5.00
2289,8,Pastry,2017-04-02,Morning,Weekend,1,3.50,3.50
2290,3,Cake,2017-04-02,Afternoon,Weekend,1,5.00,5.00
2291,2,Brownie,2017-04-02,Afternoon,Weekend,1,3.50,3.50
2292,4,Cookies,2017-04-02,Afternoon,Weekend,1,1.50,1.50
2293,8,Pastry,2017-04-02,Afternoon,Weekend,1,3.50,3.50
2294,5,Fudge,2017-04-02,Afternoon,Weekend,1,2.00,2.00
2295,4,Cookies,2017-04-02,Afternoon,Weekend,1,1.50,1.50
2296,1,Alfajores,2017-04-02,Afternoon,Weekend,1,2.00,2.00
2297,8,Pastry,2017-04-02,Afternoon,Weekend,1,3.50,3.50
2298,1,Alfajores,2017-04-02,Afternoon,Weekend,1,2.00,2.00
2299,8,Pastry,2017-04-02,Afternoon,Weekend,1,3.50,3.50
2300,8,Pastry,2017-04-02,Afternoon,Weekend,1,3.50,3.50
2301,3,Cake,2017-04-02,Afternoon,Weekend,1,5.00,5.00
2302,2,Brownie,2017-04-02,Afternoon,Weekend,1,3.50,3.50
2303,3,Cake,2017-04-02,Afternoon,Weekend,1,5.00,5.00
2304,3,Cake,2017-04-02,Afternoon,Weekend,1,5.00,5.00
2305,4,Cookies,2017-04-02,Afternoon,Weekend,1,1.50,1.50
2306,9,Truffles,2017-04-02,Afternoon,Weekend,1,2.50,2.50
2307,2,Brownie,2017-04-02,Afternoon,Weekend,1,3.50,3.50
2308,4,Cookies,2017-04-02,Afternoon,Weekend,1,1.50,1.50
2309,2,Brownie,2017-04-02,Afternoon,Weekend,1,3.50,3.50
2310,3,Cake,2017-04-02,Afternoon,Weekend,2,5.00,10.00
2311,3,Cake,2017-04-02,Afternoon,Weekend,1,5.00,5.00
2312,3,Cake,2017-04-02,Afternoon,Weekend,1,5.00,5.00
2313,3,Cake,2017-04-02,Afternoon,Weekend,3,5.00,15.00
2314,3,Cake,2017-04-02,Afternoon,Weekend,1,5.00,5.00
2315,2,Brownie,2017-04-02,Afternoon,Weekend,2,3.50,7.00
2316,4,Cookies,2017-04-02,Afternoon,Weekend,1,1.50,1.50
2317,9,Truffles,2017-04-02,Afternoon,Weekend,1,2.50,2.50
2318,1,Alfajores,2017-04-02,Afternoon,Weekend,1,2.00,2.00
2319,3,Cake,2017-04-02,Afternoon,Weekend,2,5.00,10.00
2320,3,Cake,2017-04-02,Afternoon,Weekend,2,5.00,10.00
2321,3,Cake,2017-04-02,Afternoon,Weekend,1,5.00,5.00
2322,3,Cake,2017-04-02,Afternoon,Weekend,3,5.00,15.00
2323,4,Cookies,2017-04-02,Afternoon,Weekend,2,1.50,3.00
2324,2,Brownie,2017-04-02,Afternoon,Weekend,1,3.50,3.50
2325,3,Cake,2017-04-02,Afternoon,Weekend,2,5.00,10.00
2326,3,Cake,2017-04-02,Afternoon,Weekend,1,5.00,5.00
2327,3,Cake,2017-04-02,Afternoon,Weekend,2,5.00,10.00
2328,3,Cake,2017-04-02,Afternoon,Weekend,1,5.00,5.00
2329,3,Cake,2017-04-02,Afternoon,Weekend,2,5.00,10.00
2330,2,Brownie,2017-04-02,Afternoon,Weekend,2,3.50,7.00
2331,3,Cake,2017-04-02,Afternoon,Weekend,2,5.00,10.00
2332,3,Cake,2017-04-02,Afternoon,Weekend,1,5.00,5.00
2333,3,Cake,2017-04-02,Evening,Weekend,1,5.00,5.00
2334,1,Alfajores,2017-04-02,Evening,Weekend,1,2.00,2.00
2335,9,Truffles,2017-04-02,Evening,Weekend,2,2.50,5.00
2336,9,Truffles,2017-04-02,Evening,Weekend,2,2.50,5.00
2337,9,Truffles,2017-04-02,Evening,Weekend,2,2.50,5.00
2338,5,Fudge,2017-04-02,Evening,Weekend,1,2.00,2.00
2339,8,Pastry,2017-05-02,Morning,Weekend,1,3.50,3.50
2340,8,Pastry,2017-05-02,Morning,Weekend,2,3.50,7.00
2341,8,Pastry,2017-05-02,Morning,Weekend,1,3.50,3.50
2342,8,Pastry,2017-05-02,Morning,Weekend,1,3.50,3.50
2343,8,Pastry,2017-05-02,Morning,Weekend,2,3.50,7.00
2344,1,Alfajores,2017-05-02,Morning,Weekend,1,2.00,2.00
2345,1,Alfajores,2017-05-02,Morning,Weekend,1,2.00,2.00
2346,4,Cookies,2017-05-02,Morning,Weekend,1,1.50,1.50
2347,4,Cookies,2017-05-02,Morning,Weekend,1,1.50,1.50
2348,4,Cookies,2017-05-02,Morning,Weekend,3,1.50,4.50
2349,2,Brownie,2017-05-02,Morning,Weekend,2,3.50,7.00
2350,8,Pastry,2017-05-02,Morning,Weekend,2,3.50,7.00
2351,3,Cake,2017-05-02,Morning,Weekend,1,5.00,5.00
2352,4,Cookies,2017-05-02,Afternoon,Weekend,1,1.50,1.50
2353,4,Cookies,2017-05-02,Afternoon,Weekend,1,1.50,1.50
2354,5,Fudge,2017-05-02,Afternoon,Weekend,1,2.00,2.00
2355,1,Alfajores,2017-05-02,Afternoon,Weekend,1,2.00,2.00
2356,3,Cake,2017-05-02,Afternoon,Weekend,2,5.00,10.00
2357,1,Alfajores,2017-05-02,Afternoon,Weekend,1,2.00,2.00
2358,8,Pastry,2017-05-02,Afternoon,Weekend,1,3.50,3.50
2359,4,Cookies,2017-05-02,Afternoon,Weekend,1,1.50,1.50
2360,1,Alfajores,2017-05-02,Afternoon,Weekend,1,2.00,2.00
2361,8,Pastry,2017-05-02,Afternoon,Weekend,1,3.50,3.50
2362,8,Pastry,2017-05-02,Afternoon,Weekend,2,3.50,7.00
2363,1,Alfajores,2017-05-02,Afternoon,Weekend,2,2.00,4.00
2364,2,Brownie,2017-05-02,Afternoon,Weekend,2,3.50,7.00
2365,3,Cake,2017-05-02,Afternoon,Weekend,3,5.00,15.00
2366,3,Cake,2017-05-02,Afternoon,Weekend,1,5.00,5.00
2367,8,Pastry,2017-05-02,Afternoon,Weekend,1,3.50,3.50
2368,4,Cookies,2017-05-02,Afternoon,Weekend,2,1.50,3.00
2369,3,Cake,2017-05-02,Afternoon,Weekend,2,5.00,10.00
2370,1,Alfajores,2017-05-02,Afternoon,Weekend,2,2.00,4.00
2371,4,Cookies,2017-05-02,Afternoon,Weekend,1,1.50,1.50
2372,3,Cake,2017-05-02,Afternoon,Weekend,1,5.00,5.00
2373,3,Cake,2017-05-02,Afternoon,Weekend,1,5.00,5.00
2374,1,Alfajores,2017-05-02,Afternoon,Weekend,1,2.00,2.00
2375,5,Fudge,2017-05-02,Afternoon,Weekend,2,2.00,4.00
2376,5,Fudge,2017-05-02,Afternoon,Weekend,2,2.00,4.00
2377,3,Cake,2017-05-02,Afternoon,Weekend,2,5.00,10.00
2378,4,Cookies,2017-05-02,Afternoon,Weekend,2,1.50,3.00
2379,3,Cake,2017-05-02,Afternoon,Weekend,2,5.00,10.00
2380,8,Pastry,2017-06-02,Morning,Weekday,1,3.50,3.50
2381,8,Pastry,2017-06-02,Morning,Weekday,1,3.50,3.50
2382,8,Pastry,2017-06-02,Morning,Weekday,1,3.50,3.50
2383,8,Pastry,2017-06-02,Morning,Weekday,1,3.50,3.50
2384,4,Cookies,2017-06-02,Morning,Weekday,1,1.50,1.50
2385,8,Pastry,2017-06-02,Morning,Weekday,1,3.50,3.50
2386,4,Cookies,2017-06-02,Morning,Weekday,2,1.50,3.00
2387,3,Cake,2017-06-02,Morning,Weekday,1,5.00,5.00
2388,8,Pastry,2017-06-02,Morning,Weekday,1,3.50,3.50
2389,3,Cake,2017-06-02,Afternoon,Weekday,1,5.00,5.00
2390,8,Pastry,2017-06-02,Afternoon,Weekday,1,3.50,3.50
2391,9,Truffles,2017-06-02,Afternoon,Weekday,1,2.50,2.50
2392,1,Alfajores,2017-06-02,Afternoon,Weekday,1,2.00,2.00
2393,9,Truffles,2017-06-02,Afternoon,Weekday,1,2.50,2.50
2394,5,Fudge,2017-06-02,Afternoon,Weekday,1,2.00,2.00
2395,5,Fudge,2017-06-02,Afternoon,Weekday,1,2.00,2.00
2396,5,Fudge,2017-06-02,Afternoon,Weekday,2,2.00,4.00
2397,9,Truffles,2017-06-02,Afternoon,Weekday,1,2.50,2.50
2398,3,Cake,2017-06-02,Afternoon,Weekday,2,5.00,10.00
2399,3,Cake,2017-06-02,Afternoon,Weekday,1,5.00,5.00
2400,9,Truffles,2017-06-02,Afternoon,Weekday,1,2.50,2.50
2401,2,Brownie,2017-06-02,Afternoon,Weekday,1,3.50,3.50
2402,2,Brownie,2017-06-02,Afternoon,Weekday,1,3.50,3.50
2403,3,Cake,2017-06-02,Afternoon,Weekday,1,5.00,5.00
2404,3,Cake,2017-06-02,Afternoon,Weekday,1,5.00,5.00
2405,4,Cookies,2017-06-02,Afternoon,Weekday,1,1.50,1.50
2406,1,Alfajores,2017-06-02,Afternoon,Weekday,1,2.00,2.00
2407,2,Brownie,2017-06-02,Afternoon,Weekday,1,3.50,3.50
2408,4,Cookies,2017-06-02,Afternoon,Weekday,1,1.50,1.50
2409,2,Brownie,2017-06-02,Afternoon,Weekday,1,3.50,3.50
2410,3,Cake,2017-06-02,Afternoon,Weekday,1,5.00,5.00
2411,2,Brownie,2017-06-02,Afternoon,Weekday,1,3.50,3.50
2412,2,Brownie,2017-06-02,Afternoon,Weekday,1,3.50,3.50
2413,8,Pastry,2017-06-02,Evening,Weekday,1,3.50,3.50
2414,8,Pastry,2017-07-02,Morning,Weekday,2,3.50,7.00
2415,3,Cake,2017-07-02,Morning,Weekday,2,5.00,10.00
2416,8,Pastry,2017-07-02,Morning,Weekday,1,3.50,3.50
2417,2,Brownie,2017-07-02,Morning,Weekday,1,3.50,3.50
2418,8,Pastry,2017-07-02,Morning,Weekday,3,3.50,10.50
2419,3,Cake,2017-07-02,Morning,Weekday,1,5.00,5.00
2420,1,Alfajores,2017-07-02,Morning,Weekday,1,2.00,2.00
2421,1,Alfajores,2017-07-02,Afternoon,Weekday,1,2.00,2.00
2422,8,Pastry,2017-07-02,Afternoon,Weekday,1,3.50,3.50
2423,3,Cake,2017-07-02,Afternoon,Weekday,1,5.00,5.00
2424,3,Cake,2017-07-02,Afternoon,Weekday,1,5.00,5.00
2425,3,Cake,2017-07-02,Afternoon,Weekday,1,5.00,5.00
2426,3,Cake,2017-07-02,Afternoon,Weekday,1,5.00,5.00
2427,3,Cake,2017-07-02,Afternoon,Weekday,1,5.00,5.00
2428,2,Brownie,2017-07-02,Afternoon,Weekday,1,3.50,3.50
2429,9,Truffles,2017-07-02,Afternoon,Weekday,1,2.50,2.50
2430,3,Cake,2017-07-02,Afternoon,Weekday,1,5.00,5.00
2431,1,Alfajores,2017-07-02,Afternoon,Weekday,1,2.00,2.00
2432,1,Alfajores,2017-07-02,Afternoon,Weekday,1,2.00,2.00
2433,1,Alfajores,2017-07-02,Evening,Weekday,6,2.00,12.00
2434,2,Brownie,2017-07-02,Evening,Weekday,1,3.50,3.50
2435,3,Cake,2017-07-02,Evening,Weekday,1,5.00,5.00
2436,3,Cake,2017-07-02,Evening,Weekday,1,5.00,5.00
2437,1,Alfajores,2017-08-02,Morning,Weekday,6,2.00,12.00
2438,8,Pastry,2017-08-02,Morning,Weekday,1,3.50,3.50
2439,8,Pastry,2017-08-02,Morning,Weekday,1,3.50,3.50
2440,1,Alfajores,2017-08-02,Morning,Weekday,2,2.00,4.00
2441,8,Pastry,2017-08-02,Morning,Weekday,1,3.50,3.50
2442,1,Alfajores,2017-08-02,Afternoon,Weekday,1,2.00,2.00
2443,1,Alfajores,2017-08-02,Afternoon,Weekday,1,2.00,2.00
2444,8,Pastry,2017-08-02,Afternoon,Weekday,2,3.50,7.00
2445,2,Brownie,2017-08-02,Afternoon,Weekday,1,3.50,3.50
2446,2,Brownie,2017-08-02,Afternoon,Weekday,1,3.50,3.50
2447,2,Brownie,2017-08-02,Afternoon,Weekday,1,3.50,3.50
2448,3,Cake,2017-08-02,Afternoon,Weekday,1,5.00,5.00
2449,3,Cake,2017-08-02,Afternoon,Weekday,1,5.00,5.00
2450,8,Pastry,2017-08-02,Afternoon,Weekday,1,3.50,3.50
2451,3,Cake,2017-08-02,Afternoon,Weekday,1,5.00,5.00
2452,2,Brownie,2017-08-02,Afternoon,Weekday,2,3.50,7.00
2453,3,Cake,2017-08-02,Afternoon,Weekday,1,5.00,5.00
2454,4,Cookies,2017-09-02,Morning,Weekday,1,1.50,1.50
2455,8,Pastry,2017-09-02,Morning,Weekday,1,3.50,3.50
2456,8,Pastry,2017-09-02,Morning,Weekday,3,3.50,10.50
2457,2,Brownie,2017-09-02,Morning,Weekday,3,3.50,10.50
2458,2,Brownie,2017-09-02,Morning,Weekday,2,3.50,7.00
2459,4,Cookies,2017-09-02,Morning,Weekday,1,1.50,1.50
2460,4,Cookies,2017-09-02,Morning,Weekday,3,1.50,4.50
2461,4,Cookies,2017-09-02,Morning,Weekday,1,1.50,1.50
2462,4,Cookies,2017-09-02,Morning,Weekday,2,1.50,3.00
2463,8,Pastry,2017-09-02,Afternoon,Weekday,1,3.50,3.50
2464,8,Pastry,2017-09-02,Afternoon,Weekday,1,3.50,3.50
2465,4,Cookies,2017-09-02,Afternoon,Weekday,1,1.50,1.50
2466,4,Cookies,2017-09-02,Afternoon,Weekday,1,1.50,1.50
2467,4,Cookies,2017-09-02,Afternoon,Weekday,1,1.50,1.50
2468,1,Alfajores,2017-09-02,Afternoon,Weekday,1,2.00,2.00
2469,1,Alfajores,2017-09-02,Afternoon,Weekday,1,2.00,2.00
2470,4,Cookies,2017-09-02,Afternoon,Weekday,1,1.50,1.50
2471,3,Cake,2017-09-02,Afternoon,Weekday,1,5.00,5.00
2472,5,Fudge,2017-09-02,Afternoon,Weekday,1,2.00,2.00
2473,8,Pastry,2017-09-02,Afternoon,Weekday,1,3.50,3.50
2474,8,Pastry,2017-09-02,Afternoon,Weekday,1,3.50,3.50
2475,3,Cake,2017-09-02,Afternoon,Weekday,2,5.00,10.00
2476,2,Brownie,2017-09-02,Afternoon,Weekday,1,3.50,3.50
2477,3,Cake,2017-09-02,Afternoon,Weekday,1,5.00,5.00
2478,3,Cake,2017-09-02,Afternoon,Weekday,1,5.00,5.00
2479,3,Cake,2017-09-02,Afternoon,Weekday,2,5.00,10.00
2480,1,Alfajores,2017-09-02,Afternoon,Weekday,1,2.00,2.00
2481,4,Cookies,2017-09-02,Evening,Weekday,1,1.50,1.50
2482,3,Cake,2017-10-02,Morning,Weekday,1,5.00,5.00
2483,8,Pastry,2017-10-02,Morning,Weekday,2,3.50,7.00
2484,4,Cookies,2017-10-02,Morning,Weekday,3,1.50,4.50
2485,8,Pastry,2017-10-02,Morning,Weekday,2,3.50,7.00
2486,4,Cookies,2017-10-02,Morning,Weekday,1,1.50,1.50
2487,4,Cookies,2017-10-02,Morning,Weekday,1,1.50,1.50
2488,4,Cookies,2017-10-02,Morning,Weekday,1,1.50,1.50
2489,1,Alfajores,2017-10-02,Morning,Weekday,1,2.00,2.00
2490,9,Truffles,2017-10-02,Afternoon,Weekday,1,2.50,2.50
2491,3,Cake,2017-10-02,Afternoon,Weekday,1,5.00,5.00
